country,iso,language_code,language,search_field,keyword,theme,follower_min,follower_max,proposed_country_allocation,platform_note
Tunisia,TN,fr,French,Captions,communication dans le couple,Couple / relationships,300,10000,200,
Tunisia,TN,fr,French,Captions,burnout parental,Parenting stress,300,10000,200,
Tunisia,TN,fr,French,Captions,addictions,Addictions,300,10000,200,
Tunisia,TN,fr,French,Captions,méditation de pleine conscience,Meditation / mindfulness,300,10000,200,
Tunisia,TN,fr,French,Captions,exercices de respiration,Breathing / coping,300,10000,200,
Tunisia,TN,fr,French,Captions,bien-être sexuel,Sexual wellbeing / intimacy,300,10000,200,
Tunisia,TN,fr,French,Captions,angoisse,Anxiety,300,10000,200,
Tunisia,TN,fr,French,Captions,attachement anxieux,Attachment,300,10000,200,
Tunisia,TN,fr,French,Captions,cohérence cardiaque,Breathing / coping,300,10000,200,
Tunisia,TN,fr,French,Captions,charge mentale,Parenting / stress,300,10000,200,
Tunisia,TN,fr,French,Captions,arrêter de fumer,Addictions,300,10000,200,
Tunisia,TN,fr,French,Captions,sobriété,Addictions,300,10000,200,
Tunisia,TN,fr,French,Captions,traumatisme psychologique,Psychological trauma,300,10000,200,
Tunisia,TN,fr,French,Captions,estime de soi,Self-esteem,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,أخصائي نفسي,Professional role,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,أخصائية نفسية,Professional role,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,اخصائي نفسي,Professional role,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,طبيب نفسي,Professional role,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,طبيبة نفسية,Professional role,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,معالج نفسي,Professional role,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,معالجة نفسية,Professional role,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,العلاج المعرفي السلوكي,Therapy approach,300,10000,200,
Tunisia,TN,ar,Arabic,Bio,EMDR,Therapy approach,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,الصحة النفسية,Mental health,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,القلق,Anxiety,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,الاحتراق النفسي,Burnout / exhaustion,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,الشعور بالوحدة,Loneliness,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,تنظيم المشاعر,Emotional regulation,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,العلاقات الزوجية,Couple / relationships,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,الإرهاق الوالدي,Parenting stress,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,التعافي من الإدمان,Addictions,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,التأمل الواعي,Meditation / mindfulness,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,تمارين التنفس,Breathing / coping,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,الصحة الجنسية,Sexual wellbeing / intimacy,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,الصدمة النفسية,Psychological trauma,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,تقدير الذات,Self-esteem,300,10000,200,
Tunisia,TN,ar,Arabic,Captions,التعلق القلق,Attachment,300,10000,200,
Belgium,BE,fr,French,Bio,psychologue,Professional role,300,10000,150,
Belgium,BE,fr,French,Bio,psychiatre,Professional role,300,10000,150,
Belgium,BE,fr,French,Bio,psychothérapeute,Professional role,300,10000,150,
Belgium,BE,fr,French,Bio,psychotherapeute,Professional role,300,10000,150,
Belgium,BE,fr,French,Bio,thérapie cognitive et comportementale,Therapy approach,300,10000,150,
Belgium,BE,fr,French,Bio,EMDR,Therapy approach,300,10000,150,
Belgium,BE,fr,French,Bio,TCC,Therapy approach,300,10000,150,
Belgium,BE,fr,French,Bio,sexologue,Professional role,300,10000,150,
Belgium,BE,fr,French,Bio,thérapeute de couple,Professional role,300,10000,150,
Belgium,BE,fr,French,Captions,santé mentale,Mental health,300,10000,150,
Belgium,BE,fr,French,Captions,anxiété,Anxiety,300,10000,150,
Belgium,BE,fr,French,Captions,burnout,Burnout / exhaustion,300,10000,150,
Belgium,BE,fr,French,Captions,solitude,Loneliness,300,10000,150,
Belgium,BE,fr,French,Captions,régulation émotionnelle,Emotional regulation,300,10000,150,
Belgium,BE,fr,French,Captions,communication dans le couple,Couple / relationships,300,10000,150,
Belgium,BE,fr,French,Captions,burnout parental,Parenting stress,300,10000,150,
Belgium,BE,fr,French,Captions,addictions,Addictions,300,10000,150,
Belgium,BE,fr,French,Captions,méditation de pleine conscience,Meditation / mindfulness,300,10000,150,
Belgium,BE,fr,French,Captions,exercices de respiration,Breathing / coping,300,10000,150,
Belgium,BE,fr,French,Captions,bien-être sexuel,Sexual wellbeing / intimacy,300,10000,150,
Belgium,BE,fr,French,Captions,angoisse,Anxiety,300,10000,150,
Belgium,BE,fr,French,Captions,attachement anxieux,Attachment,300,10000,150,
Belgium,BE,fr,French,Captions,cohérence cardiaque,Breathing / coping,300,10000,150,
Belgium,BE,fr,French,Captions,charge mentale,Parenting / stress,300,10000,150,
Belgium,BE,fr,French,Captions,arrêter de fumer,Addictions,300,10000,150,
Belgium,BE,fr,French,Captions,sobriété,Addictions,300,10000,150,
Belgium,BE,fr,French,Captions,traumatisme psychologique,Psychological trauma,300,10000,150,
Belgium,BE,fr,French,Captions,estime de soi,Self-esteem,300,10000,150,
Belgium,BE,de,German,Bio,Psychologe,Professional role,300,10000,150,
Belgium,BE,de,German,Bio,Psychologin,Professional role,300,10000,150,
Belgium,BE,de,German,Bio,Psychiater,Professional role,300,10000,150,
Belgium,BE,de,German,Bio,Psychiaterin,Professional role,300,10000,150,
Belgium,BE,de,German,Bio,Psychotherapeut,Professional role,300,10000,150,
Belgium,BE,de,German,Bio,Psychotherapeutin,Professional role,300,10000,150,
Belgium,BE,de,German,Bio,kognitive Verhaltenstherapie,Therapy approach,300,10000,150,
Belgium,BE,de,German,Bio,EMDR,Therapy approach,300,10000,150,
Belgium,BE,de,German,Bio,Verhaltenstherapie,Therapy approach,300,10000,150,
Belgium,BE,de,German,Bio,Sexualtherapeut,Professional role,300,10000,150,
Belgium,BE,de,German,Bio,Sexualtherapeutin,Professional role,300,10000,150,
Belgium,BE,de,German,Captions,psychische Gesundheit,Mental health,300,10000,150,
Belgium,BE,de,German,Captions,Angststörung,Anxiety,300,10000,150,
Belgium,BE,de,German,Captions,Burnout,Burnout / exhaustion,300,10000,150,
Belgium,BE,de,German,Captions,Einsamkeit,Loneliness,300,10000,150,
Belgium,BE,de,German,Captions,Emotionsregulation,Emotional regulation,300,10000,150,
Belgium,BE,de,German,Captions,Paartherapie,Couple / relationships,300,10000,150,
Belgium,BE,de,German,Captions,Elternburnout,Parenting stress,300,10000,150,
Belgium,BE,de,German,Captions,Suchtbewältigung,Addictions,300,10000,150,
Belgium,BE,de,German,Captions,Achtsamkeitsmeditation,Meditation / mindfulness,300,10000,150,
Belgium,BE,de,German,Captions,Atemübungen,Breathing / coping,300,10000,150,
Belgium,BE,de,German,Captions,sexuelles Wohlbefinden,Sexual wellbeing / intimacy,300,10000,150,
Belgium,BE,de,German,Captions,Angst,Anxiety,300,10000,150,
Belgium,BE,de,German,Captions,rauchfrei,Addictions,300,10000,150,
Belgium,BE,de,German,Captions,psychisches Trauma,Psychological trauma,300,10000,150,
Belgium,BE,de,German,Captions,Selbstwertgefühl,Self-esteem,300,10000,150,
Belgium,BE,de,German,Captions,ängstlicher Bindungsstil,Attachment,300,10000,150,
Belgium,BE,nl,Dutch,Bio,psycholoog,Professional role,300,10000,150,
Belgium,BE,nl,Dutch,Bio,psychiater,Professional role,300,10000,150,
Belgium,BE,nl,Dutch,Bio,psychotherapeut,Professional role,300,10000,150,
Belgium,BE,nl,Dutch,Bio,cognitieve gedragstherapie,Therapy approach,300,10000,150,
Belgium,BE,nl,Dutch,Bio,EMDR,Therapy approach,300,10000,150,
Belgium,BE,nl,Dutch,Bio,CGT,Therapy approach,300,10000,150,
Belgium,BE,nl,Dutch,Captions,mentale gezondheid,Mental health,300,10000,150,
Belgium,BE,nl,Dutch,Captions,angststoornis,Anxiety,300,10000,150,
Belgium,BE,nl,Dutch,Captions,burn-out,Burnout / exhaustion,300,10000,150,
Belgium,BE,nl,Dutch,Captions,eenzaamheid,Loneliness,300,10000,150,
Belgium,BE,nl,Dutch,Captions,emotieregulatie,Emotional regulation,300,10000,150,
Belgium,BE,nl,Dutch,Captions,relatietherapie,Couple / relationships,300,10000,150,
Belgium,BE,nl,Dutch,Captions,ouderlijke burn-out,Parenting stress,300,10000,150,
Belgium,BE,nl,Dutch,Captions,verslavingsherstel,Addictions,300,10000,150,
Belgium,BE,nl,Dutch,Captions,mindfulness meditatie,Meditation / mindfulness,300,10000,150,
Belgium,BE,nl,Dutch,Captions,ademhalingsoefeningen,Breathing / coping,300,10000,150,
Belgium,BE,nl,Dutch,Captions,seksueel welzijn,Sexual wellbeing / intimacy,300,10000,150,
Belgium,BE,nl,Dutch,Captions,psychisch trauma,Psychological trauma,300,10000,150,
Belgium,BE,nl,Dutch,Captions,zelfwaardering,Self-esteem,300,10000,150,
Belgium,BE,nl,Dutch,Captions,angstige hechting,Attachment,300,10000,150,
Jordan,JO,en,English,Bio,psychologist,Professional role,300,10000,150,
Jordan,JO,en,English,Bio,psychiatrist,Professional role,300,10000,150,
Jordan,JO,en,English,Bio,psychotherapist,Professional role,300,10000,150,
Jordan,JO,en,English,Bio,mental health counselor,Professional role,300,10000,150,
Jordan,JO,en,English,Bio,mental health counsellor,Professional role,300,10000,150,
Jordan,JO,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,150,
Jordan,JO,en,English,Bio,EMDR,Therapy approach,300,10000,150,
Jordan,JO,en,English,Bio,CBT,Therapy approach,300,10000,150,
Jordan,JO,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,150,
Jordan,JO,en,English,Bio,sex therapist,Professional role,300,10000,150,
Jordan,JO,en,English,Bio,couples therapist,Professional role,300,10000,150,
Jordan,JO,en,English,Captions,mental health,Mental health,300,10000,150,
Jordan,JO,en,English,Captions,anxiety,Anxiety,300,10000,150,
Jordan,JO,en,English,Captions,burnout,Burnout / exhaustion,300,10000,150,
Jordan,JO,en,English,Captions,loneliness,Loneliness,300,10000,150,
Jordan,JO,en,English,Captions,emotional regulation,Emotional regulation,300,10000,150,
Jordan,JO,en,English,Captions,couples communication,Couple / relationships,300,10000,150,
Jordan,JO,en,English,Captions,parental burnout,Parenting stress,300,10000,150,
Jordan,JO,en,English,Captions,addiction recovery,Addictions,300,10000,150,
Jordan,JO,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,150,
Jordan,JO,en,English,Captions,breathing exercises,Breathing / coping,300,10000,150,
Jordan,JO,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,150,
Jordan,JO,en,English,Captions,anxious attachment,Attachment,300,10000,150,
Jordan,JO,en,English,Captions,relationship advice,Couple / relationships,300,10000,150,
Jordan,JO,en,English,Captions,quit smoking,Addictions,300,10000,150,
Jordan,JO,en,English,Captions,sobriety,Addictions,300,10000,150,
Jordan,JO,en,English,Captions,overthinking,Anxiety,300,10000,150,
Jordan,JO,en,English,Captions,psychological trauma,Psychological trauma,300,10000,150,
Jordan,JO,en,English,Captions,self-esteem,Self-esteem,300,10000,150,
Jordan,JO,ar,Arabic,Bio,أخصائي نفسي,Professional role,300,10000,150,
Jordan,JO,ar,Arabic,Bio,أخصائية نفسية,Professional role,300,10000,150,
Jordan,JO,ar,Arabic,Bio,اخصائي نفسي,Professional role,300,10000,150,
Jordan,JO,ar,Arabic,Bio,طبيب نفسي,Professional role,300,10000,150,
Jordan,JO,ar,Arabic,Bio,طبيبة نفسية,Professional role,300,10000,150,
Jordan,JO,ar,Arabic,Bio,معالج نفسي,Professional role,300,10000,150,
Jordan,JO,ar,Arabic,Bio,معالجة نفسية,Professional role,300,10000,150,
Jordan,JO,ar,Arabic,Bio,العلاج المعرفي السلوكي,Therapy approach,300,10000,150,
Jordan,JO,ar,Arabic,Bio,EMDR,Therapy approach,300,10000,150,
Jordan,JO,ar,Arabic,Captions,الصحة النفسية,Mental health,300,10000,150,
Jordan,JO,ar,Arabic,Captions,القلق,Anxiety,300,10000,150,
Jordan,JO,ar,Arabic,Captions,الاحتراق النفسي,Burnout / exhaustion,300,10000,150,
Jordan,JO,ar,Arabic,Captions,الشعور بالوحدة,Loneliness,300,10000,150,
Jordan,JO,ar,Arabic,Captions,تنظيم المشاعر,Emotional regulation,300,10000,150,
Jordan,JO,ar,Arabic,Captions,العلاقات الزوجية,Couple / relationships,300,10000,150,
Jordan,JO,ar,Arabic,Captions,الإرهاق الوالدي,Parenting stress,300,10000,150,
Jordan,JO,ar,Arabic,Captions,التعافي من الإدمان,Addictions,300,10000,150,
Jordan,JO,ar,Arabic,Captions,التأمل الواعي,Meditation / mindfulness,300,10000,150,
Jordan,JO,ar,Arabic,Captions,تمارين التنفس,Breathing / coping,300,10000,150,
Jordan,JO,ar,Arabic,Captions,الصحة الجنسية,Sexual wellbeing / intimacy,300,10000,150,
Jordan,JO,ar,Arabic,Captions,الصدمة النفسية,Psychological trauma,300,10000,150,
Jordan,JO,ar,Arabic,Captions,تقدير الذات,Self-esteem,300,10000,150,
Jordan,JO,ar,Arabic,Captions,التعلق القلق,Attachment,300,10000,150,
Singapore,SG,en,English,Bio,psychologist,Professional role,300,10000,150,
Singapore,SG,en,English,Bio,psychiatrist,Professional role,300,10000,150,
Singapore,SG,en,English,Bio,psychotherapist,Professional role,300,10000,150,
Singapore,SG,en,English,Bio,mental health counselor,Professional role,300,10000,150,
Singapore,SG,en,English,Bio,mental health counsellor,Professional role,300,10000,150,
Singapore,SG,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,150,
Singapore,SG,en,English,Bio,EMDR,Therapy approach,300,10000,150,
Singapore,SG,en,English,Bio,CBT,Therapy approach,300,10000,150,
Singapore,SG,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,150,
Singapore,SG,en,English,Bio,sex therapist,Professional role,300,10000,150,
Singapore,SG,en,English,Bio,couples therapist,Professional role,300,10000,150,
Singapore,SG,en,English,Captions,mental health,Mental health,300,10000,150,
Singapore,SG,en,English,Captions,anxiety,Anxiety,300,10000,150,
Singapore,SG,en,English,Captions,burnout,Burnout / exhaustion,300,10000,150,
Singapore,SG,en,English,Captions,loneliness,Loneliness,300,10000,150,
Singapore,SG,en,English,Captions,emotional regulation,Emotional regulation,300,10000,150,
Singapore,SG,en,English,Captions,couples communication,Couple / relationships,300,10000,150,
Singapore,SG,en,English,Captions,parental burnout,Parenting stress,300,10000,150,
Singapore,SG,en,English,Captions,addiction recovery,Addictions,300,10000,150,
Singapore,SG,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,150,
Singapore,SG,en,English,Captions,breathing exercises,Breathing / coping,300,10000,150,
Singapore,SG,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,150,
Singapore,SG,en,English,Captions,anxious attachment,Attachment,300,10000,150,
Singapore,SG,en,English,Captions,relationship advice,Couple / relationships,300,10000,150,
Singapore,SG,en,English,Captions,quit smoking,Addictions,300,10000,150,
Singapore,SG,en,English,Captions,sobriety,Addictions,300,10000,150,
Singapore,SG,en,English,Captions,overthinking,Anxiety,300,10000,150,
Singapore,SG,en,English,Captions,psychological trauma,Psychological trauma,300,10000,150,
Singapore,SG,en,English,Captions,self-esteem,Self-esteem,300,10000,150,
Singapore,SG,ta,Tamil,Bio,உளவியலாளர்,Professional role,300,10000,150,
Singapore,SG,ta,Tamil,Bio,மனநல மருத்துவர்,Professional role,300,10000,150,
Singapore,SG,ta,Tamil,Bio,உளவியல் ஆலோசகர்,Professional role,300,10000,150,
Singapore,SG,ta,Tamil,Bio,அறிவாற்றல் நடத்தை சிகிச்சை,Therapy approach,300,10000,150,
Singapore,SG,ta,Tamil,Bio,EMDR,Therapy approach,300,10000,150,
Singapore,SG,ta,Tamil,Captions,மனநலம்,Mental health,300,10000,150,
Singapore,SG,ta,Tamil,Captions,பதட்டம்,Anxiety,300,10000,150,
Singapore,SG,ta,Tamil,Captions,பணிச்சோர்வு,Burnout / exhaustion,300,10000,150,
Singapore,SG,ta,Tamil,Captions,தனிமை,Loneliness,300,10000,150,
Singapore,SG,ta,Tamil,Captions,உணர்ச்சிக் கட்டுப்பாடு,Emotional regulation,300,10000,150,
Singapore,SG,ta,Tamil,Captions,திருமண ஆலோசனை,Couple / relationships,300,10000,150,
Singapore,SG,ta,Tamil,Captions,குழந்தை வளர்ப்பு மன அழுத்தம்,Parenting stress,300,10000,150,
Singapore,SG,ta,Tamil,Captions,போதைப் பழக்கத்திலிருந்து மீட்பு,Addictions,300,10000,150,
Singapore,SG,ta,Tamil,Captions,கவனயீர்ப்பு தியானம்,Meditation / mindfulness,300,10000,150,
Singapore,SG,ta,Tamil,Captions,மூச்சுப் பயிற்சி,Breathing / coping,300,10000,150,
Singapore,SG,ta,Tamil,Captions,பாலியல் நலம்,Sexual wellbeing / intimacy,300,10000,150,
